Product ID,Product Name,Category,Description,Price
501,Nutrition & Health Drink - Pista Badam,Beverages,"Complan is a scientifically developed nutrition and health drink with clinically proven formula to give kids’ 2 times faster growth. This milk protein-based formula also supports immune function, helps brain development & functioning. Serve Complan to your kid two times a day as part of their daily balanced diet and help your children grow 2 times faster. Available in 4 delicious flavours - Royale Chocolate, Creamy Classic, Kesar Badam and Pista Badam.Complan is a nutrition and health drink with clinically proven formula to deliver 2 times faster growthContains 100% First Class ProteinContains 34 Vital NutrientsNutrients like Vitamin A, E &C supports immune functionNutrients like Iodine, Iron, Vitamin B12 and Folic Acid helps Brain development and it’s functioningNutrients like Sodium, Potassium & Chloride maintains fluid balance in the bodyCan be consumed with milk or water",315
502,Chocolate Biscuits - Cream 4 Fun,Snacks & Branded Foods,Dukes Bourbon Biscuits are not only tasty; it has the goodness of chocolate taste. It gives real aroma of chocolates makes you go enticing and induce you to take bites over and over. Each bite of this biscuit is a delicacy for your taste buds.,30
503,Oat Krunch - Dark Chocolate,Gourmet & World Food,"Moments with crackers have a special place in our lives, bringing us and our families warmly together every day during breakfast, tea or any time you need a munch. It is the ideal product for everyday snacking, and Munchy's Crackers have made it easier than ever. Oat Krunch is Higher in Wholegrain, Trans-fat free with No Preservatives. Made from the Natural goodness of Oats. Packed in a convenient sachet, Oat Krunch is a great snacking companion wherever you go.
 Benefits :
1. Crackers are generally low in calories.
2. They are a rich source of B-Complex vitamins and dietary fibre.
3. They are a good source of energy.",125
504,Soft & Fresh Soap Bar,Beauty & Hygiene,"Pears Soft & Fresh Soap is a multi-purpose soap that cleans your skin and keeps it supple all the time. True to its name, the soap gives you a soft and fresh skin instantly.Its active ingredients moisturize your skin from deep within and keeps it looking clean and the pure glycerin and mint extracts give it an instant cool freshness. Give yourself a refreshing shower every day, buy the Pears Soft & Fresh Soap Bar, right here!  For Beauty tips, tricks & more visit https://bigbasket.blog/",72
505,Oxygen Moisture Shampoo,Beauty & Hygiene,"Many of us with fine, flat hair avoid using shampoo to keep our hair feeling light and looking full. But did you know that with a specially designed shampoo for fine hair you can get the look and feel of naturally voluminous, bouncy hair without sacrificing nourishment? The new Dove Oxygen Moisture s is here to add the difference to your hair. It is made with a transparent, lightweight formula that cleanses and moisturizes hair without weighing it down. Smooth, thicker looking and bouncy, let your hair love itself. Dove Oxygen Moisture Shampoo is designed for flat, fine hair. The nourishing system of Dove Oxygen Moisture Shampoo boosts hair with up to 95% more visible volume and fullness. Infused with Oxyfusion technology, this volumizing shampoo helps give the appearance of naturally bouncy hair that feels smooth and moisturized without being weighed down. Deeply conditioning, this nourishing shampoo for thin hair delicately cleanses and moisturizes strands to leave you with strong hair thats nourished, silky and smooth. Every wash gives your locks a moisturizing and volumizing boost, for touchably soft, smooth and beautiful hair. Based on a lab test of visible volume with Dove Oxygen Moisture system vs unclean hair.",630
506,"Almond Milk - Unsweetened, Lactose-Free, Plant-Based Milk Alternative",Gourmet & World Food,"Urban Platter Unsweetened Almond Milk contains Premium Almonds from California and mountain spring water from the Himalayas.

Make the switch to dairy-free deliciousness you never thought possible. Our Unsweetened original almond milk is infused with plant-based nutrition to keep you and your family healthy.

Every serving pours on 40% more calcium than dairy milk. Plus, our almond milk is naturally high in protein, low in fat and packed with vitamins and minerals.

Find yourself blown away by the creamy goodness. Pour it over your favourite cereal, add a dash of it to your coffee/tea or pair a glass of it with a warm cookie.

Urban Platter - Simply Good Food! :)",250
507,Herbal Vedaprash Immunity Booster,Beauty & Hygiene,"We at Vedapure believe in the complete natural herbal formulation to care for your overall health by providing nutrition which we miss in day to day life. The day-to-day illness which is common these days, vedaprash chyawanprash can help your body's immunity to fight them. Vedaprash is a great combination of extraordinary taste and exquisite ingredients.",649
508,"Table Ring - Trivet Round, Dia-13 cm","Kitchen, Garden & Pets","Easy to clean, durable prevets your dinning surface from getting damaged due to hot vessels. Easy to clean",59
509,Premium International Healthy Nutmix - Value Pack,Gourmet & World Food,"Confused about which nuts to take in your diet? Switch to Happilo Healthy Nutmix with an ultra-healthy combination of dry fruits, which give you your daily intake of nutrients. Time to be happy, lovely and healthy.",599
510,Non Scratch Sponge,Cleaning & Household,"Scotch-Brite Non Scratch Sponge is designed to help you with cleaning delicate utensils in your kitchen with care. The Non Scratch Scrub Sponge is a durable solution engineered with both, non woven crimped web and a sponge on either side. Now your glassware, non-stick cookware and other delicate utensils get non-scratch cleaning & the care they deserve!",70
511,Premium Care XXXL - 23 Diaper Pants,Baby Care,"Pampers baby-dry pants style diapers are the only pants in India with new Air Channels providing your baby with a new type of dryness overnight; breathable dryness. Magic Gel that locks wetness away for up to 12 hours of dryness. The new & improved product design enables a comfortable fit, closer to the baby’s body. Flexible waistband that adapts to baby’s movements for a comfortable fit. Baby lotion with Aloe Vera helps protect your baby’s delicate skin from diaper rash and irritation. A top layer with cotton-like soft material, for a comfortable night’s sleep. Fun exterior graphics; fun designs and characters to enjoy with your baby.",1149
512,Drumstick - Organically Grown,Fruits & Vegetables,"Fresho Organic products are organically grown and handpicked by expert.  Product image shown is for representation purpose only, the actually product may vary based on season, produce & availability.",16.25
513,Moisturzing Cream - Intense,Beauty & Hygiene,"Provide excellent moisture,balance,Provide excellent moisture balance.  For Beauty tips, tricks & more visit https://bigbasket.blog/",350
514,Shikakai - Amla and Bhringraj,Beauty & Hygiene,"Godrej Shikakai Amla Plus conditioning hair soap is enriched with normal ingredients, namely Shikakai, Amla and Bhringraj that cleanse condition and encourage your hair, keeping it spongy, smooth and shiny. It has Amla Plus conditioning that provides conditioning similar to shampoos. Godrej Shikakai with natural ingredients is a suitable and cheap way to have dirt free, shiny and strong hair.  For Beauty tips, tricks & more visit https://bigbasket.blog/",22
515,Amritsari Chhole Masala,"Foodgrains, Oil & Masala","Keya Khada Masala blends are whole spice mixes, hand-picked in the right proportion by expert chefs, gently blended and coarse ground to unlock its taste and aroma only while cooking. The magic of aroma-locked Amritsari Chhole Masala comes alive with flavourful bursts of real whole spices.",63
516,Meswak Toothpaste,Beauty & Hygiene,"Meswak is made from a rare herb, which grows slowly, resisting the brutal forces of nature amidst the sand dunes of Africa and South Asia. Even a small portion of this herb is capable to provide Complete Oral Care. Dabur brings to you, this herb in the form of Incredible Meswak Toothpaste. It is scientifically proven to help reduce tartar and plaque, fight germs and bacteria to keep gums healthy, helps prevent tooth decay, eliminate bad breath and ensure strong teeth, all at once to provide Complete Oral Care.",525
517,Tofu Supreme - Regular,"Bakery, Cakes & Dairy",soya paneer. Substitute to normal milk paneer with zero cholesterol & high protien. No Refrigeration Required.,120
518,Honey Sunflower,Gourmet & World Food,"Brighten your day with these sunflower seeds, chock-full of vitamin E and dripping with honey. Each handful of these sweet morsels is packed with nutritional goodness, satiating hunger and supplying health.",130
519,Premium Raw Organic Authentic Flaxseeds,Gourmet & World Food,"Happilo Natural Organic Flaxseed is your next smoothie mix-in, all-natural fibre substitute and healthy culinary secret! The facts about flax seeds, it provides a source of omega-3 and fibre and adds a pleasantly nutty flavour to everyday meals.Happilo provides food that is packed with the goodness of nature and taste that will keep you wanting for more. With a range of food items across categories like nuts, dry fruits, dried fruits, berries, seeds, mixed nuts, fusions, nut mix and other healthy items.Each of our products is not only 100% natural but is also made of 100% whole grains. While we stand strongly for health, wherein our products have a clear functional benefit, we believe that taste is the most important element when it comes to Snacks. We strive to bring the best range of snacks to you.",99
